houseid,is_mail,wthhfin5d_hi,wthhfin5d_nohol_hi,numadlt,smplsrce,homeown,hometype,rail,census_d,census_r,hh_hisp,drvrcnt,cnttdhh,cdivmsar,flag100,hhfaminc,hhfaminc_imp,hh_race,hhsize,hhvehcnt,hhrelatd,hhresp,lif_cyc,msacat,msasize,travday,urban,urbansize,urbrur,ppt517,youngchild,oamultadd1,oamultadd2,resp_cnt,confirmage,confirmedhome_addr1,confirmedhome_city,confirmedhome_formattedaddr,confirmedhome_latitude,confirmedhome_locname,confirmedhome_loctype,confirmedhome_longitude,confirmedhome_state,confirmedhome_streetaddr,confirmedhome_zip,urbrur_2010,tdaydate,wrkcount,stratumid_addon,home_geom_nrel,home_geom_nrel_zipcode
6000203073,2,33.69242074,39.2582587,3,3,1,1,2,9,4,1,3,10,92,1,9,9,3,5,3,1,1,6,2,4,2,1,3,1,2,0,1,-1,5,1,,Honolulu,,,,1,,HI,,96816,1,202211,3,5003,,96816
6000203075,2,14.38326541,15.14549675,1,3,2,1,2,9,4,2,0,0,92,1,1,1,1,1,1,2,1,9,2,4,4,1,1,1,0,0,1,-1,1,1,,Kaneohe,,,,1,,HI,,96744,1,202211,0,5003,,96744
6000203085,2,18.96152104,22.59770502,2,3,2,2,2,9,4,2,2,2,92,1,10,10,1,2,1,1,1,10,2,4,2,1,3,1,0,0,5,3,2,1,,Honolulu,,,,1,,HI,,96817,1,202211,0,5003,,96817
6000203087,2,64.25372288,75.18991938,4,3,2,1,2,9,4,2,4,21,92,1,11,11,1,5,3,1,1,6,2,4,5,1,3,1,1,0,2,1,5,1,,Honolulu,,,,1,,HI,,96819,1,202211,3,5003,,96819
6000203100,2,78.72707101,82.83597428,4,3,2,3,2,9,4,2,1,2,92,1,7,7,3,4,1,1,1,10,2,4,4,1,3,1,0,0,1,-1,4,1,,Honolulu,,,,1,,HI,,96813,1,202211,2,5003,,96813
6000203102,2,23.4580896,27.09504568,1,3,1,1,2,9,4,2,1,0,92,1,8,8,1,1,1,2,1,9,2,4,5,1,1,1,0,0,1,-1,1,1,,Kaneohe,,,,1,,HI,,96744,1,202211,0,5003,,96744
6000203112,2,81.07606401,0,4,3,2,1,2,9,4,2,5,10,92,2,11,11,1,6,5,1,1,6,2,4,6,2,6,1,2,0,2,1,5,1,,Haleiwa,,,,1,,HI,,96712,1,202211,3,5003,,96712
6000203140,2,10.14381068,10.95923951,2,3,1,1,2,9,4,2,2,5,92,1,8,8,1,2,1,1,1,10,2,4,2,1,3,1,0,0,1,-1,2,1,,Kapolei,,,,1,,HI,,96707,1,202210,0,5003,,96707
6000203161,2,38.91402529,40.1155828,3,3,2,1,2,9,4,1,3,5,92,1,6,6,3,3,4,1,1,10,2,4,2,1,3,1,0,0,1,-1,3,1,,Waipahu,,,,1,,HI,,96797,1,202210,1,5003,,96797
6000203166,2,45.91861656,55.01667027,2,3,1,3,2,9,4,2,2,4,92,1,11,11,1,2,2,1,1,10,2,4,2,1,3,1,0,0,1,-1,2,1,,Kapolei,,,,1,,HI,,96707,1,202211,2,5003,,96707
6000203205,2,36.25288934,43.3358445,2,3,2,2,2,9,4,2,2,6,92,1,7,7,3,2,2,1,1,10,2,4,2,1,3,1,0,0,1,-1,2,1,,Mililani,,,,1,,HI,,96789,1,202211,0,5003,,96789
6000203227,2,104.1200604,128.3305473,2,3,1,3,2,9,4,2,2,10,92,1,10,10,3,2,1,1,1,2,2,4,6,1,3,1,0,0,1,-1,2,1,,Honolulu,,,,1,,HI,,96813,1,202211,2,5003,,96813
6000203243,2,27.67140376,32.49082015,2,3,2,2,2,9,4,2,2,0,92,1,7,7,5,2,1,1,1,10,2,4,2,1,3,1,0,0,1,-1,2,1,,Waipahu,,,,1,,HI,,96797,1,202211,0,5003,,96797
6000203266,2,68.49733395,85.87223571,2,3,3,3,2,9,4,2,2,8,92,1,11,11,1,2,2,1,1,2,2,4,6,1,3,1,0,0,1,-1,2,1,,Honolulu,,,,1,,HI,,96813,1,202211,2,5003,,96814
6000203270,2,234.9470795,232.7649482,1,3,3,1,2,9,4,2,1,6,92,1,8,8,1,1,1,2,1,9,2,4,5,1,3,1,0,0,1,-1,1,1,,Honolulu,,,,1,,HI,,96816,1,202212,1,5003,,96816
6000203277,2,20.64685624,23.98669096,1,3,2,1,2,9,4,2,1,0,92,1,6,6,3,1,2,2,1,9,2,4,2,1,3,1,0,0,1,-1,1,1,,Waipahu,,,,1,,HI,,96797,1,202211,0,5003,,96797
6000203295,2,36.27231895,43.35906916,2,3,2,1,2,9,4,2,1,0,92,1,7,7,3,2,1,1,1,10,2,4,2,1,3,1,0,0,1,-1,2,1,,Aiea,,,,1,,HI,,96701,1,202211,0,5003,,96701
6000203297,2,18.53033641,22.3248946,3,3,2,1,2,9,4,2,3,6,92,1,8,8,1,4,3,1,1,8,2,4,2,1,3,1,1,0,1,-1,4,1,,Mililani,,,,1,,HI,,96789,1,202211,1,5003,,96789
6000203298,2,511.1536484,512.5859232,2,3,2,1,2,9,4,2,2,0,92,1,7,7,3,2,2,1,1,10,2,4,5,1,3,1,0,0,2,1,2,1,,Mililani,,,,1,,HI,,96789,1,202212,2,5003,,96789
6000203328,2,23.99100835,27.82938525,1,3,1,2,2,9,4,2,1,2,92,1,7,7,3,1,1,2,1,1,2,4,2,1,3,1,0,0,1,-1,1,1,,Waipahu,,,,1,,HI,,96797,1,202211,1,5003,,96797
6000203353,2,40.98108548,48.07186435,2,3,3,3,2,9,4,2,2,6,92,1,8,8,2,2,2,1,1,2,2,4,2,1,3,1,0,0,1,-1,2,1,,Kapolei,,,,1,,HI,,96707,1,202211,2,5003,,96707
6000203363,2,68.59832325,76.01227848,1,3,2,1,2,9,4,2,1,0,92,1,6,6,3,1,1,2,1,9,2,4,6,1,3,1,0,0,1,-1,1,1,,Aiea,,,,1,,HI,,96701,1,202210,0,5003,,96701
6000203364,2,23.68657973,24.83888456,2,3,3,1,2,9,4,2,2,8,92,1,3,3,3,2,3,1,1,2,2,4,2,1,3,1,0,0,2,3,2,1,,Waipahu,,,,1,,HI,,96797,1,202210,2,5003,,96797
6000203384,2,56.19159791,63.72583801,2,3,1,1,2,9,4,2,2,9,92,1,7,7,3,2,2,1,1,10,2,4,6,1,3,1,0,0,1,-1,2,1,,Honolulu,,,,1,,HI,,96818,1,202210,0,5003,,96818
6000203386,2,20.12373805,23.50522213,1,3,3,3,2,9,4,2,1,2,92,1,6,6,3,1,1,2,1,9,2,4,2,1,3,1,0,0,1,-1,1,1,,Honolulu,,,,1,,HI,,96819,1,202211,1,5003,,96819
6000203406,2,48.84075737,53.11499689,2,3,4,1,2,9,4,2,2,4,92,1,6,6,3,2,1,1,1,10,2,4,3,1,3,1,0,0,1,-1,2,1,,City,,,,1,,HI,,96782,1,202211,0,5003,,96782
6000203421,2,49.70826598,0,2,3,1,3,2,9,4,2,2,4,92,1,4,4,1,2,1,1,1,10,2,4,6,1,3,1,0,0,5,3,2,1,,Honolulu,,,,1,,HI,,96817,1,202211,0,5003,,96817
6000203424,2,230.3051545,0,2,3,3,2,2,9,4,2,2,4,92,1,9,9,1,2,2,1,1,2,2,4,6,1,3,1,0,0,1,-1,2,1,,Mililani,,,,1,,HI,,96789,1,202211,2,5003,,96789
6000203428,2,66.91341433,83.43593093,2,3,1,3,2,9,4,2,2,6,92,1,11,11,1,2,2,1,1,2,2,4,6,1,3,1,0,0,5,3,2,1,,Honolulu,,,,1,,HI,,96813,1,202211,2,5003,,96814
6000203436,2,230.3051545,0,2,3,2,2,2,9,4,2,2,4,92,1,8,8,3,2,2,1,1,2,2,4,6,1,3,1,0,0,1,-1,2,1,,Mililani,,,,1,,HI,,96789,1,202211,2,5003,,96789
6000203451,2,24.48372613,26.70645473,4,3,1,3,2,9,4,2,4,9,92,1,8,8,1,4,4,1,1,10,2,4,3,1,3,1,0,0,2,1,4,1,,Honolulu,,,,1,,HI,,96818,1,202211,3,5003,,96818
6000203459,2,111.5660005,118.1573426,6,3,3,1,2,9,4,2,5,22,92,1,4,4,2,6,3,1,1,8,2,4,3,1,1,1,0,0,1,-1,6,1,,Waimanalo,,,,1,,HI,,96795,1,202211,4,5003,,96795
6000203462,2,178.394201,216.6974639,1,3,3,3,2,9,4,1,1,1,92,1,1,1,5,2,1,1,1,5,2,4,6,1,3,1,1,0,5,3,2,1,,Honolulu,,,,1,,HI,,96819,1,202211,0,5003,,96819
6000203465,2,36.73645163,42.12539729,2,3,2,2,2,9,4,2,2,4,92,1,6,6,1,2,2,1,1,10,2,4,6,1,1,1,0,0,1,-1,2,1,,Kaneohe,,,,1,,HI,,96744,1,202210,0,5003,,96744
6000203482,2,47.84426046,50.35580538,2,3,1,1,2,9,4,2,2,2,92,1,9,9,3,2,2,1,1,2,2,4,4,1,3,1,0,0,1,-1,2,1,,City,,,,1,,HI,,96782,1,202211,2,5003,,96782
6000203493,2,21.51110527,22.4364016,2,3,2,1,2,9,4,2,1,1,92,1,2,2,3,2,1,1,1,10,2,4,2,1,3,1,0,0,2,1,2,1,,Mililani,,,,1,,HI,,96789,1,202210,0,5003,,96789
6000203497,2,30.23631725,33.08786319,2,3,1,1,2,9,4,2,2,0,92,1,6,6,1,2,2,1,1,10,2,4,3,1,1,1,0,0,1,-1,2,1,,Waimanalo,,,,1,,HI,,96795,1,202211,0,5003,,96795
6000203509,2,18.08560169,21.5239263,2,3,1,1,2,9,4,2,2,2,92,1,9,9,3,2,2,1,1,10,2,4,2,1,3,1,0,0,1,-1,2,1,,City,,,,1,,HI,,96782,1,202211,0,5003,,96782
6000203519,2,77.68550282,91.12581571,2,3,1,1,2,9,4,2,2,8,92,1,7,7,3,2,2,1,1,10,2,4,5,1,3,1,0,0,1,-1,2,1,,City,,,,1,,HI,,96782,1,202211,1,5003,,96782
6000203523,2,73.89869489,88.47343653,4,3,2,1,2,9,4,2,3,4,92,1,8,8,3,5,1,1,1,6,2,4,2,1,3,1,1,0,5,1,5,1,,Honolulu,,,,1,,HI,,96819,1,202211,2,5003,,96819
6000203553,2,13.91432514,15.16796857,2,3,1,2,2,9,4,2,2,0,92,1,9,9,1,2,1,1,1,10,2,4,3,1,3,1,0,0,1,-1,2,1,,Honolulu,,,,1,,HI,,96817,1,202211,1,5003,,96817
6000203554,2,80.83534952,83.74862646,4,3,3,3,2,9,4,2,3,12,92,1,4,4,3,5,2,1,1,4,2,4,5,1,3,1,0,1,1,-1,4,1,,Beach,,,,1,,HI,,96706,1,202210,4,5003,,96706
6000203556,2,522.8559887,508.2702626,2,3,1,2,2,9,4,2,2,2,92,1,9,9,3,2,3,1,1,2,2,4,3,1,3,1,0,0,1,-1,2,1,,Mililani,,,,1,,HI,,96789,1,202212,2,5003,,96789
6000203583,2,48.92569723,60.70026956,3,3,1,1,2,9,4,2,3,12,92,1,9,9,3,3,3,1,1,10,2,4,6,1,3,1,0,0,3,1,3,1,,Mililani,,,,1,,HI,,96789,1,202211,2,5003,,96789
6000203593,2,37.81681671,40.60892416,2,3,2,3,2,9,4,2,2,4,92,1,5,5,3,2,2,1,1,10,2,4,3,1,3,1,0,0,1,-1,2,1,,Waipahu,,,,1,,HI,,96797,1,202211,0,5003,,96797
6000203606,2,10.43274706,12.56121265,2,3,1,1,2,9,4,2,2,6,92,1,8,8,1,2,3,1,1,10,2,4,2,1,3,1,0,0,1,-1,2,1,,Waianae,,,,1,,HI,,96792,1,202211,0,5003,,96792
6000203611,2,38.02368912,44.69904589,2,3,1,1,2,9,4,2,2,6,92,1,10,10,3,2,3,1,1,2,2,4,2,1,3,1,0,0,1,-1,2,1,,Honolulu,,,,1,,HI,,96822,1,202211,2,5003,,96822
6000203612,2,105.3297422,0,2,3,1,1,2,9,4,2,2,2,92,1,11,11,1,2,2,1,1,2,2,4,5,1,1,1,0,0,1,-1,2,1,,Kailua,,,,1,,HI,,96734,1,202211,2,5003,,96734
6000203619,2,57.02801049,59.59112348,1,3,1,2,2,9,4,2,1,6,92,1,6,6,3,3,1,1,1,5,2,4,4,1,3,1,2,0,1,-1,3,1,,Aiea,,,,1,,HI,,96701,1,202211,1,5003,,96701
6000203633,2,144.6541507,177.8207112,3,3,1,1,2,9,4,2,3,0,92,1,7,7,5,5,2,1,1,4,2,4,6,1,3,1,1,1,5,1,4,1,,Mililani,,,,1,,HI,,96789,1,202211,0,5003,,96789
6000203635,2,48.35937886,50.7475495,2,3,1,2,2,9,4,2,2,9,92,1,10,10,1,2,1,1,1,10,2,4,5,1,3,1,0,0,5,3,2,1,,Honolulu,,,,1,,HI,,96814,1,202210,0,5003,,96814
6000203643,2,19.47018076,20.3083425,1,3,1,1,2,9,4,2,1,2,92,1,7,7,3,1,2,2,1,9,2,4,2,1,3,1,0,0,1,-1,1,1,,Aiea,,,,1,,HI,,96701,1,202210,0,5003,,96701
6000203655,2,15.65780761,18.43025999,1,3,2,2,2,9,4,2,1,2,92,1,9,9,1,1,1,2,1,9,2,4,2,1,3,1,0,0,1,-1,1,1,,Kapolei,,,,1,,HI,,96707,1,202211,0,5003,,96707
6000203656,2,49.61452763,61.55487274,3,3,2,1,2,9,4,2,3,4,92,1,8,8,3,3,2,1,1,10,2,4,6,1,3,1,0,0,1,-1,3,1,,City,,,,1,,HI,,96782,1,202211,1,5003,,96782
6000203667,2,114.4147243,131.147622,1,3,1,1,2,9,4,2,1,0,92,1,5,5,3,1,2,2,1,9,2,4,2,1,3,1,0,0,1,-1,1,1,,City,,,,1,,HI,,96782,1,202211,0,5003,,96782
6000203679,2,112.6165089,118.4489415,2,3,3,1,2,9,4,1,2,4,92,1,8,8,97,4,3,1,1,6,2,4,3,1,3,1,2,0,1,-1,4,1,,Kapolei,,,,1,,HI,,96707,1,202211,2,5003,,96707
6000203692,2,34.82321484,40.23217837,3,3,1,1,2,9,4,2,3,4,92,1,10,10,3,3,2,1,1,10,2,4,2,1,3,1,0,0,1,-1,3,1,,Honolulu,,,,1,,HI,,96822,1,202211,1,5003,,96822
6000203693,2,427.3587837,433.001391,2,3,1,1,2,9,4,2,2,4,92,1,8,8,3,2,2,1,1,2,2,4,2,1,1,1,0,0,1,-1,2,1,,Kaneohe,,,,1,,HI,,96744,1,202212,2,5003,,96744
6000203697,2,42.84909155,52.93961356,3,3,1,1,2,9,4,2,3,5,92,1,8,8,1,3,3,1,1,8,2,4,6,1,1,1,0,0,2,3,3,1,,Kaneohe,,,,1,,HI,,96744,1,202211,2,5003,,96744
6000203699,2,11.06639712,13.32413057,2,3,1,2,2,9,4,2,2,2,92,1,9,9,1,2,2,1,1,10,2,4,2,1,3,1,0,0,1,-1,2,1,,Honolulu,,,,1,,HI,,96825,1,202211,0,5003,,96825
6000203704,2,53.62697728,56.29945436,2,3,1,3,2,9,4,2,2,5,92,1,11,11,3,2,2,2,1,2,2,4,3,1,3,1,0,0,1,-1,2,1,,Honolulu,,,,1,,HI,,96813,1,202211,2,5003,,96813
6000203721,2,54.2084733,58.80378476,2,3,1,1,2,9,4,2,2,4,92,1,10,10,1,2,2,1,1,10,2,4,3,2,6,1,0,0,1,-1,2,1,,Haleiwa,,,,1,,HI,,96712,1,202211,0,5003,,96712
6000203724,2,16.38147925,19.4671252,2,3,1,1,2,9,4,2,2,5,92,1,6,6,3,2,2,1,1,10,2,4,2,1,3,1,0,0,1,-1,2,1,,Honolulu,,,,1,,HI,,96822,1,202211,0,5003,,96822
6000203732,2,11.87603175,12.54601183,1,3,1,3,2,9,4,2,1,2,92,1,5,5,1,1,1,2,1,9,2,4,3,1,3,1,0,0,1,-1,1,1,,Mililani,,,,1,,HI,,96789,1,202211,0,5003,,96789
6000203741,2,16.44257936,19.59220424,2,3,3,3,2,9,4,2,1,2,92,1,8,8,1,2,2,1,1,7,2,4,2,1,3,1,0,0,2,3,2,1,,Honolulu,,,,1,,HI,,96816,1,202211,0,5003,,96816
6000203763,2,48.77689295,52.9677118,2,3,2,1,2,9,4,2,2,2,92,1,6,6,1,2,2,1,1,10,2,4,4,1,3,1,0,0,1,-1,2,1,,City,,,,1,,HI,,96782,1,202211,1,5003,,96782
6000203772,2,25.48988067,27.57340655,2,3,1,1,2,9,4,2,2,5,92,1,8,8,1,2,3,1,1,10,2,4,4,1,3,1,0,0,1,-1,2,1,,Honolulu,,,,1,,HI,,96816,1,202211,1,5003,,96816
6000203785,2,28.22401777,33.47516501,2,3,2,1,2,9,4,2,1,0,92,1,5,5,3,2,1,1,1,10,2,4,2,1,3,1,0,0,1,-1,2,1,,Waipahu,,,,1,,HI,,96797,1,202211,0,5003,,96797
6000203791,2,15.49037866,16.56094502,3,3,2,1,2,9,4,2,2,5,92,1,8,8,1,3,2,1,1,10,2,4,3,1,1,1,0,0,1,-1,3,1,,Kaneohe,,,,1,,HI,,96744,1,202211,1,5003,,96744
6000203793,2,31.7685648,34.10968866,2,3,1,2,2,9,4,2,2,2,92,1,8,8,1,4,2,1,1,4,2,4,3,1,1,1,2,0,1,-1,4,1,,Kailua,,,,1,,HI,,96734,1,202211,2,5003,,96734
6000203796,2,104.2492846,109.9432994,2,3,1,1,2,9,4,2,2,8,92,1,11,11,1,4,2,1,1,6,2,4,4,1,1,1,2,0,1,-1,4,1,,Kailua,,,,1,,HI,,96734,1,202211,2,5003,,96734
6000203799,2,21.27142252,24.80530783,3,3,2,2,2,9,4,2,3,2,92,1,7,7,3,3,2,1,1,10,2,4,2,1,3,1,0,0,4,3,3,1,,City,,,,1,,HI,,96782,1,202211,0,5003,,96782
6000203818,2,19.49811905,20.84789223,1,3,3,3,2,9,4,2,1,3,92,1,8,8,1,1,1,2,1,1,2,4,3,1,1,1,0,0,2,3,1,1,,Kailua,,,,1,,HI,,96734,1,202211,1,5003,,96734
6000203825,2,66.78938152,75.91932942,2,3,1,1,2,9,4,2,2,2,92,1,11,11,1,2,2,1,1,2,2,4,6,1,3,1,0,0,1,-1,2,1,,Honolulu,,,,1,,HI,,96813,1,202210,2,5003,,96813
6000203837,2,51.88499808,58.43675032,3,3,1,1,2,9,4,2,3,19,92,1,9,9,1,3,1,1,1,10,2,4,6,1,3,1,0,0,1,-1,3,1,,City,,,,1,,HI,,96782,1,202210,1,5003,,96782
6000203838,2,32.6401046,34.80593019,2,3,3,2,2,9,4,2,2,2,92,1,8,8,3,2,2,1,1,2,2,4,3,1,3,1,0,0,1,-1,2,1,,Mililani,,,,1,,HI,,96789,1,202211,2,5003,,96789
6000203848,2,87.06507308,90.80509994,1,3,4,1,2,9,4,2,1,3,92,1,1,1,3,1,1,2,1,1,2,4,4,1,3,1,0,0,1,-1,1,1,,Beach,,,,1,,HI,,96706,1,202211,0,5003,,96706
6000203867,2,511.1536484,512.5859232,2,3,3,3,2,9,4,2,2,3,92,1,6,6,3,2,1,1,1,10,2,4,5,1,3,1,0,0,2,1,2,1,,Honolulu,,,,1,,HI,,96818,1,202212,1,5003,,96818
6000203869,2,163.6067697,0,2,3,1,2,2,9,4,2,2,2,92,1,10,10,3,6,2,1,1,4,2,4,6,1,3,1,2,2,1,-1,4,1,,Mililani,,,,1,,HI,,96789,1,202211,1,5003,,96789
6000203884,2,10.7599017,11.62485229,2,3,2,2,2,9,4,2,2,0,92,1,8,8,1,2,3,1,1,10,2,4,2,1,3,1,0,0,1,-1,2,1,,Mililani,,,,1,,HI,,96789,1,202210,0,5003,,96789
6000203888,2,220.4022418,232.3110887,3,3,1,2,2,9,4,2,2,4,92,1,7,7,2,4,2,1,1,4,2,4,5,1,3,1,0,1,3,1,3,1,,Kapolei,,,,1,,HI,,96707,1,202211,2,5003,,96707
6000203899,2,14.97703073,17.47173835,2,3,1,1,2,9,4,2,2,4,92,1,8,8,5,2,2,1,1,2,2,4,2,2,6,1,0,0,1,-1,2,1,,Laie,,,,1,,HI,,96762,1,202211,2,5003,,96762
6000203906,2,34.84127659,41.45224226,1,3,3,2,2,9,4,2,1,3,92,1,9,9,1,1,3,2,1,1,2,4,2,1,3,1,0,0,1,-1,1,1,,Honolulu,,,,1,,HI,,96813,1,202211,1,5003,,96813
6000203908,2,98.93124646,118.8727659,2,3,1,2,2,9,4,1,2,4,92,1,11,11,5,3,2,1,1,6,2,4,6,1,3,1,1,0,1,-1,3,1,,Honolulu,,,,1,,HI,,96818,1,202211,2,5003,,96818
6000203914,2,120.0536842,150.419153,4,3,1,1,2,9,4,2,4,2,92,1,11,11,3,4,2,1,1,10,2,4,6,1,3,1,0,0,4,1,4,1,,Honolulu,,,,1,,HI,,96816,1,202211,2,5003,,96816
6000203915,2,29.06504545,33.25603502,1,3,1,2,2,9,4,2,1,2,92,1,7,7,3,1,1,2,1,1,2,4,2,1,3,1,0,0,1,-1,1,1,,Aiea,,,,1,,HI,,96701,1,202211,1,5003,,96701
6000203919,2,38.02368912,44.69904589,2,3,1,1,2,9,4,2,2,14,92,1,11,11,3,2,2,1,1,2,2,4,2,1,3,1,0,0,1,-1,2,1,,Kapolei,,,,1,,HI,,96707,1,202211,2,5003,,96707
6000203923,2,59.73945825,0,2,3,1,1,2,9,4,2,2,20,92,1,7,7,1,6,2,1,1,4,2,4,6,4,6,2,3,1,1,-1,5,1,,Kahuku,,,,1,,HI,,96731,1,202211,1,5003,,96731
6000203957,2,74.74770529,79.24794588,2,3,1,2,2,9,4,2,2,10,92,1,8,8,3,3,1,1,1,4,2,4,3,1,3,1,0,1,1,-1,2,1,,Honolulu,,,,1,,HI,,96825,1,202211,2,5003,,96825
6000203958,2,98.43352981,103.1449182,2,3,1,1,2,9,4,2,2,10,92,1,11,11,1,4,2,1,1,6,2,4,5,1,3,1,2,0,1,-1,4,1,,Honolulu,,,,1,,HI,,96813,1,202210,2,5003,,96813
6000203962,2,38.457549,44.65918579,1,3,3,3,2,9,4,2,1,3,92,1,10,10,1,1,1,2,1,1,2,4,2,1,3,1,0,0,1,-1,1,1,,Honolulu,,,,1,,HI,,96817,1,202211,1,5003,,96817
6000203965,2,11.06639712,13.32413057,2,3,2,1,2,9,4,2,2,2,92,1,8,8,1,2,2,1,1,10,2,4,2,1,3,1,0,0,1,-1,2,1,,Honolulu,,,,1,,HI,,96816,1,202211,2,5003,,96816
6000203975,2,51.14301071,58.44796112,1,3,3,3,2,9,4,2,1,4,92,1,5,5,1,3,2,1,1,3,2,4,5,1,3,1,1,1,4,1,2,1,,Mililani,,,,1,,HI,,96789,1,202211,0,5003,,96789
6000203995,2,24.92600911,0,2,3,2,1,2,9,4,2,2,2,92,1,7,7,1,2,2,1,1,10,2,4,6,1,3,1,0,0,2,3,2,1,,Honolulu,,,,1,,HI,,96813,1,202211,0,5003,,96813
6000204000,2,121.4211527,0,3,3,3,1,2,9,4,2,2,4,92,2,8,8,4,6,2,1,1,6,2,4,6,1,3,1,3,0,2,1,5,1,,Honolulu,,,,1,,HI,,96818,1,202211,3,5003,,96818
6000204003,2,90.43064805,98.25678307,2,3,4,1,2,9,4,2,3,12,92,1,7,7,3,4,3,1,1,6,2,4,3,1,3,1,2,0,1,-1,4,1,,Waipahu,,,,1,,HI,,96797,1,202211,2,5003,,96797
6000204005,2,79.84130027,82.8747126,3,3,2,1,2,9,4,2,3,2,92,1,10,10,3,3,2,1,1,10,2,4,4,1,3,1,0,0,2,1,3,1,,Honolulu,,,,1,,HI,,96819,1,202211,1,5003,,96819
6000204015,2,18.34023459,21.82696821,2,3,2,1,2,9,4,2,2,6,92,1,9,9,3,2,4,1,1,10,2,4,2,1,1,1,0,0,1,-1,2,1,,Kaneohe,,,,1,,HI,,96744,1,202211,1,5003,,96744
6000204016,2,14.57100146,15.86926102,2,3,1,1,2,9,4,2,2,2,92,1,7,7,1,2,2,1,1,10,2,4,3,1,3,1,0,0,1,-1,2,1,,Honolulu,,,,1,,HI,,96825,1,202211,1,5003,,96825
6000204018,2,145.0052995,154.2889642,2,3,2,3,2,9,4,2,2,0,92,1,11,11,3,2,2,1,1,10,2,4,4,1,3,1,0,0,1,-1,2,1,,Honolulu,,,,1,,HI,,96817,1,202211,1,5003,,96817
6000204023,2,12.59059032,13.3008742,1,3,2,3,2,9,4,2,1,3,92,1,5,5,1,1,1,2,1,9,2,4,3,1,3,1,0,0,1,-1,1,1,,Honolulu,,,,1,,HI,,96817,1,202211,1,5003,,96817
6000204046,2,32.87057328,38.72168643,2,3,2,1,2,9,4,2,2,4,92,1,11,11,3,2,2,1,1,10,2,4,2,1,3,1,0,0,1,-1,2,1,,Honolulu,,,,1,,HI,,96822,1,202211,1,5003,,96822
6000204051,2,79.84130027,82.8747126,3,3,2,1,2,9,4,2,3,7,92,1,10,10,3,3,2,1,1,10,2,4,4,1,3,1,0,0,3,1,3,1,,Honolulu,,,,1,,HI,,96818,1,202211,0,5003,,96818
6000204063,2,43.77634339,47.42145078,2,3,1,1,2,9,4,2,2,2,92,1,9,9,3,2,1,1,1,10,2,4,3,1,3,1,0,0,1,-1,2,1,,Honolulu,,,,1,,HI,,96819,1,202211,1,5003,,96819
6000204073,2,45.04299508,46.68083206,1,3,3,2,2,9,4,2,1,2,92,1,8,8,2,1,1,2,1,1,2,4,2,1,3,1,0,0,5,3,1,1,,Kapolei,,,,1,,HI,,96707,1,202210,1,5003,,96707
6000204074,2,21.13298185,24.60856724,1,3,1,2,2,9,4,1,1,10,92,1,8,8,3,2,1,1,1,5,2,4,2,1,1,1,1,0,1,-1,2,1,,Kailua,,,,1,,HI,,96734,1,202211,1,5003,,96734
6000204081,2,18.96152104,22.59770502,2,3,1,1,2,9,4,2,2,8,92,1,11,11,1,2,2,1,1,10,2,4,2,1,3,1,0,0,1,-1,2,1,,Kapolei,,,,1,,HI,,96707,1,202211,0,5003,,96707
6000204082,2,31.24889811,32.4575011,2,3,1,1,2,9,4,2,2,4,92,1,6,6,3,3,3,1,1,8,2,4,3,1,3,1,1,0,1,-1,3,1,,Waipahu,,,,1,,HI,,96797,1,202211,2,5003,,96797
6000204092,2,113.2402589,0,4,3,1,1,2,9,4,2,4,4,92,2,10,10,3,5,4,1,1,6,2,4,6,1,3,1,1,0,2,3,4,1,,Aiea,,,,1,,HI,,96701,1,202211,3,5003,,96701
6000204103,2,49.68310113,58.02824211,1,3,1,1,2,9,4,2,1,5,92,1,6,6,3,1,1,2,1,1,2,4,2,1,1,1,0,0,1,-1,1,1,,Kaneohe,,,,1,,HI,,96744,1,202211,1,5003,,96744
6000204108,2,220.4022418,232.3110887,1,3,1,2,2,9,4,2,0,1,92,1,1,1,3,1,0,2,1,1,2,4,5,1,3,1,0,0,1,-1,1,1,,Honolulu,,,,1,,HI,,96813,1,202211,0,5003,,96813
6000204113,2,20.42248916,22.00542368,2,3,2,1,2,9,4,2,2,4,92,1,9,9,3,2,2,1,1,10,2,4,3,1,3,1,0,0,1,-1,2,1,,Honolulu,,,,1,,HI,,96818,1,202211,0,5003,,96818
6000204134,2,82.30681728,0,2,3,1,2,2,9,4,2,2,2,92,1,11,11,3,2,2,1,1,2,2,4,5,1,3,1,0,0,1,-1,2,1,,Honolulu,,,,1,,HI,,96817,1,202211,2,5003,,96817
6000204156,2,29.35037056,32.47012803,1,3,3,3,2,9,4,2,1,4,92,1,1,1,1,1,1,2,1,1,2,4,6,1,1,1,0,0,1,-1,1,1,,Kaneohe,,,,1,,HI,,96744,1,202210,0,5003,,96744
6000204164,2,28.87336452,29.7676663,1,3,2,2,2,9,4,2,0,3,92,1,2,2,3,1,0,2,1,9,2,4,3,1,3,1,0,0,1,-1,1,1,,Honolulu,,,,1,,HI,,96817,1,202211,1,5003,,96817
6000204166,2,37.49577965,44.07846115,2,3,1,1,2,9,4,2,2,0,92,1,11,11,3,2,3,1,1,10,2,4,2,1,3,1,0,0,1,-1,2,1,,Honolulu,,,,1,,HI,,96818,1,202211,1,5003,,96818
